Date,Metal,Industry,State,Region,Price,Demand_Index,Supply_Index,Dependency,Impact_Score,Volatility,Primary_Metal,Demand_Category,Price_Trend
2023-04-29,Gold,Energy,Andaman and Nicobar Islands,South,6277.42,75.64,147.72,0.42,2655.91,0.0057,0,Low,Rising
2023-04-29,Silver,Automobile,Tripura,Northeast,97.05,47.62,106.49,0.33,31.61,0.0004,0,Low,Rising
2023-04-30,Platinum,Construction,Mizoram,Northeast,5291.96,41.85,67.74,0.22,1141.41,0.0604,0,Low,Rising
2023-04-30,Steel,Electronics,Punjab,North,126.05,58.21,108.97,0.3,38.05,0.0245,0,Low,Rising
2023-04-30,Nickel,Automobile,Chandigarh,North,2664.4,72.89,63.97,0.5,1332.2,0.0154,0,Low,Rising
2023-04-30,Nickel,Automobile,Haryana,North,2518.93,72.27,58.9,0.5,1259.46,0.1105,0,Low,Rising
2023-04-30,Steel,Construction,Kerala,South,121.78,59.92,97.12,0.95,115.69,0.029,1,High,Rising
2023-04-30,Silver,Energy,Madhya Pradesh,Central,92.61,15.74,91.43,0.28,26.21,0.0204,0,Low,Rising
2023-04-30,Platinum,Electronics,Uttar Pradesh,North,5437.3,18.52,135.67,0.29,1560.25,0.0123,0,Low,Rising
2023-04-30,Steel,Construction,Andaman and Nicobar Islands,South,123.03,154.94,58.92,0.95,116.88,0.0168,1,High,Rising
2023-04-30,Copper,Construction,Ladakh,North,1173.97,66.27,116.83,0.5,586.99,0.1183,0,Low,Rising
2023-04-30,Silver,Electronics,Haryana,North,94.22,47.18,79.54,0.75,70.67,0.001,0,Medium,Rising
2023-04-30,Gold,Electronics,Nagaland,Northeast,7287.77,100.87,61.57,0.85,6194.6,0.1768,0,Medium,Rising
2023-04-30,Silver,Jewelry,Uttar Pradesh,North,93.31,142.51,118.29,0.9,83.98,0.0139,1,High,Rising
2023-04-30,Platinum,Energy,Chandigarh,North,5483.19,37.61,67.72,0.24,1329.62,0.0235,0,Low,Rising
2023-04-30,Steel,Construction,Chhattisgarh,Central,131.84,140.5,67.06,0.95,125.25,0.1204,1,High,Rising
2023-04-30,Nickel,Automobile,Jammu and Kashmir,North,2688.37,93.29,113.88,0.5,1344.18,0.0003,0,Low,Rising
2023-04-30,Nickel,Energy,Chandigarh,North,2737.17,68.75,68.03,0.85,2326.6,0.0322,0,Medium,Rising
2023-04-30,Gold,Electronics,Uttarakhand,North,6392.65,91.08,131.83,0.85,5433.75,0.0421,0,Medium,Rising
2023-04-30,Nickel,Construction,Meghalaya,Northeast,2565.17,26.99,60.75,0.29,749.43,0.1281,0,Low,Rising
2023-04-30,Nickel,Energy,Tamil Nadu,South,2717.24,57.18,71.08,0.85,2309.65,0.0019,0,Medium,Rising
2023-04-30,Steel,Construction,Puducherry,South,133.32,158.13,135.78,0.95,126.66,0.0831,1,High,Rising
2023-04-30,Steel,Construction,Himachal Pradesh,North,125.67,76.03,132.77,0.95,119.38,0.0207,1,High,Rising
2023-04-30,Steel,Automobile,Manipur,Northeast,124.74,65.36,105.99,0.8,99.79,0.0233,0,Medium,Rising
2023-04-30,Silver,Automobile,Tamil Nadu,South,93.08,21.55,118.69,0.31,28.47,0.0325,0,Low,Rising
2023-04-30,Lithium,Electronics,Ladakh,North,6555.61,36.56,91.1,0.3,1959.84,0.0582,0,Low,Rising
2023-04-30,Copper,Jewelry,Odisha,East,1022.39,21.37,99.7,0.33,333.33,0.0164,0,Low,Rising
2023-04-30,Silver,Electronics,Nagaland,Northeast,98.63,129.79,84.27,0.75,73.97,0.0269,0,Medium,Rising
2023-04-30,Platinum,Jewelry,Telangana,South,6733.06,93.26,59.88,0.85,5723.1,0.0703,0,Medium,Rising
2023-04-30,Lithium,Automobile,Uttarakhand,North,6408.17,41.18,52.85,0.42,2674.83,0.0101,0,Low,Rising
2023-04-30,Silver,Jewelry,Dadra and Nagar Haveli and Daman and Diu,West,90.36,167.75,78.54,0.9,81.33,0.0475,1,High,Rising
2023-04-30,Steel,Jewelry,West Bengal,East,120.82,60.51,87.2,0.31,37.39,0.0215,0,Low,Rising
2023-04-30,Aluminum,Automobile,Meghalaya,Northeast,250.15,61.45,64.68,0.7,175.11,0.089,0,Medium,Rising
2023-04-30,Nickel,Energy,Bihar,East,2632.17,80.04,85.89,0.85,2237.35,0.0338,0,Medium,Rising
2023-04-30,Lithium,Jewelry,Sikkim,Northeast,6577.64,39.94,118.83,0.38,2494.17,0.004,0,Low,Rising
2023-04-30,Silver,Energy,Odisha,East,93.81,51.87,106.35,0.42,39.08,0.0569,0,Low,Rising
2023-04-30,Aluminum,Automobile,Punjab,North,223.17,60.55,86.98,0.7,156.22,0.0082,0,Medium,Rising
2023-04-30,Aluminum,Automobile,Odisha,East,213.72,70.42,130.71,0.7,149.61,0.0118,0,Medium,Rising
2023-04-30,Steel,Jewelry,Puducherry,South,119.94,40.91,120.53,0.36,42.72,0.0468,0,Low,Rising
2023-04-30,Platinum,Construction,Lakshadweep,South,5322.35,23.55,137.22,0.25,1323.06,0.0286,0,Low,Rising
2023-04-30,Nickel,Energy,Uttarakhand,North,2684.95,59.8,121.19,0.85,2282.21,0.002,0,Medium,Rising
2023-04-30,Platinum,Automobile,Jammu and Kashmir,North,5582.32,34.91,52.81,0.24,1337.62,0.0478,0,Low,Rising
2023-04-30,Silver,Electronics,Manipur,Northeast,100.85,117.19,67.05,0.75,75.64,0.0622,0,Medium,Rising
2023-04-30,Aluminum,Automobile,Sikkim,Northeast,228.14,61.92,146.69,0.7,159.7,0.0158,0,Medium,Rising
2023-04-30,Steel,Electronics,Kerala,South,123.32,48.15,81.51,0.31,38.05,0.014,0,Low,Rising
2023-04-30,Silver,Jewelry,Haryana,North,89.65,162.02,61.2,0.9,80.69,0.0737,1,High,Rising
2023-04-30,Gold,Energy,Punjab,North,6252.38,16.32,94.17,0.31,1943.95,0.0146,0,Low,Rising
2023-04-30,Nickel,Electronics,Tamil Nadu,South,2655.9,28.43,63.77,0.48,1268.49,0.0378,0,Low,Rising
2023-04-30,Lithium,Energy,Meghalaya,Northeast,6577.58,171.69,142.65,0.95,6248.7,0.004,1,High,Rising
2023-04-30,Gold,Automobile,West Bengal,East,6217.87,20.65,77.56,0.29,1776.0,0.0576,0,Low,Rising
2023-04-30,Aluminum,Electronics,Jammu and Kashmir,North,232.9,16.45,72.15,0.24,56.85,0.0395,0,Low,Rising
2023-04-30,Gold,Jewelry,Manipur,Northeast,6276.24,120.02,53.26,0.98,6150.72,0.0158,1,High,Rising
2023-04-30,Nickel,Energy,Chandigarh,North,2774.11,94.8,94.02,0.85,2357.99,0.0563,0,Medium,Rising
2023-04-30,Lithium,Automobile,Punjab,North,6432.08,61.25,83.75,0.49,3128.22,0.0179,0,Low,Rising
2023-04-30,Copper,Electronics,Ladakh,North,1062.67,99.39,109.97,0.9,956.41,0.0181,1,High,Rising
2023-05-01,Gold,Automobile,Assam,Northeast,6424.73,43.54,64.08,0.39,2531.19,0.0144,0,Low,Rising
2023-05-01,Nickel,Jewelry,Andhra Pradesh,South,2650.14,49.15,148.38,0.28,740.32,0.0391,0,Low,Rising
2023-05-01,Platinum,Energy,Telangana,South,5352.81,60.56,117.54,0.36,1931.04,0.0192,0,Low,Rising
2023-05-01,Nickel,Energy,Kerala,South,2683.09,157.73,98.08,0.85,2280.63,0.0178,0,Medium,Rising
2023-05-01,Aluminum,Construction,Bihar,East,215.34,101.19,126.21,0.85,183.04,0.0017,0,Medium,Rising
2023-05-01,Lithium,Construction,Meghalaya,Northeast,6599.99,69.77,82.4,0.49,3215.0,0.0138,0,Low,Rising
2023-05-01,Lithium,Electronics,Delhi,North,6376.46,38.53,110.5,0.23,1468.17,0.0024,0,Low,Rising
2023-05-01,Lithium,Electronics,Telangana,South,6508.05,54.44,114.16,0.37,2384.68,0.0248,0,Low,Rising
2023-05-01,Aluminum,Automobile,Odisha,East,209.51,96.09,140.56,0.7,146.66,0.0315,0,Medium,Rising
2023-05-01,Nickel,Automobile,Rajasthan,North,2636.31,26.71,55.89,0.5,1318.16,0.0313,0,Low,Rising
2023-05-01,Nickel,Automobile,Haryana,North,2603.21,87.68,118.99,0.5,1301.6,0.053,0,Low,Rising
2023-05-01,Gold,Construction,Karnataka,South,6396.28,67.48,77.72,0.39,2489.46,0.0326,0,Low,Rising
2023-05-01,Steel,Jewelry,Chhattisgarh,Central,129.02,40.43,137.03,0.21,27.57,0.0939,0,Low,Rising
2023-05-01,Nickel,Jewelry,Andhra Pradesh,South,2553.6,38.64,144.02,0.41,1036.26,0.1016,0,Low,Rising
2023-05-01,Nickel,Energy,Bihar,East,2605.09,109.71,53.83,0.85,2214.33,0.0178,0,Medium,Rising
2023-05-01,Gold,Automobile,Punjab,North,5853.21,78.87,66.77,0.44,2553.75,0.0617,0,Low,Rising
2023-05-01,Gold,Construction,Jammu and Kashmir,North,6573.56,37.05,125.8,0.21,1376.32,0.0795,0,Low,Rising
2023-05-01,Platinum,Automobile,Rajasthan,North,5621.61,53.63,142.15,0.39,2189.84,0.0594,0,Low,Rising
2023-05-01,Gold,Electronics,Dadra and Nagar Haveli and Daman and Diu,West,5711.54,158.81,93.39,0.85,4854.81,0.0784,0,Medium,Rising
2023-05-01,Silver,Construction,Kerala,South,95.87,34.34,124.34,0.34,32.98,0.015,0,Low,Rising
2023-05-01,Aluminum,Construction,Manipur,Northeast,230.79,140.66,107.22,0.85,196.17,0.0014,0,Medium,Rising
2023-05-01,Silver,Construction,Karnataka,South,99.76,53.85,101.15,0.42,41.5,0.0779,0,Low,Rising
2023-05-01,Lithium,Automobile,Madhya Pradesh,Central,6305.87,23.34,76.54,0.27,1705.48,0.0418,0,Low,Rising
2023-05-01,Gold,Energy,Andhra Pradesh,South,5860.27,62.5,127.81,0.44,2605.19,0.0715,0,Low,Rising
2023-05-01,Lithium,Jewelry,West Bengal,East,6169.77,62.54,61.77,0.32,1944.52,0.0172,0,Low,Rising
2023-05-01,Copper,Jewelry,Puducherry,South,1281.89,24.94,143.6,0.26,331.11,0.0449,0,Low,Rising
2023-05-01,Aluminum,Jewelry,Jammu and Kashmir,North,236.88,75.48,108.59,0.43,101.62,0.0608,0,Low,Rising
2023-05-01,Steel,Electronics,Sikkim,Northeast,120.45,27.5,82.08,0.38,45.25,0.0623,0,Low,Rising
2023-05-01,Aluminum,Electronics,Delhi,North,223.06,31.19,114.76,0.33,73.17,0.007,0,Low,Rising
2023-05-01,Platinum,Automobile,Odisha,East,5009.01,82.42,124.16,0.48,2390.7,0.0406,0,Low,Rising
2023-05-01,Steel,Construction,Haryana,North,112.42,114.02,110.73,0.95,106.79,0.1073,1,High,Rising
2023-05-01,Nickel,Jewelry,Uttarakhand,North,2643.82,66.0,122.75,0.43,1146.93,0.0264,0,Low,Rising
2023-05-01,Platinum,Jewelry,Jammu and Kashmir,North,5635.09,50.75,128.42,0.85,4789.83,0.0627,0,Medium,Rising
2023-05-01,Gold,Construction,Rajasthan,North,6509.92,31.18,139.58,0.25,1604.34,0.0671,0,Low,Rising
2023-05-01,Steel,Electronics,Karnataka,South,132.44,77.09,59.73,0.46,60.89,0.0765,0,Low,Rising
2023-05-01,Gold,Automobile,Jammu and Kashmir,North,6097.72,33.89,138.86,0.36,2218.82,0.0138,0,Low,Rising
2023-05-01,Nickel,Automobile,Telangana,South,2738.64,99.33,77.09,0.5,1369.32,0.0182,0,Low,Rising
2023-05-01,Silver,Jewelry,Jammu and Kashmir,North,94.07,51.44,75.98,0.9,84.66,0.0007,1,High,Rising
2023-05-01,Aluminum,Electronics,Kerala,South,226.43,68.69,88.76,0.35,78.99,0.0012,0,Low,Rising
2023-05-01,Nickel,Energy,Telangana,South,2628.26,62.39,67.53,0.85,2234.02,0.0533,0,Medium,Rising
2023-05-01,Silver,Energy,Ladakh,North,94.69,52.21,98.9,0.49,46.59,0.0109,0,Low,Rising
2023-05-02,Lithium,Automobile,Tripura,Northeast,6533.16,27.03,119.46,0.34,2206.04,0.0047,0,Low,Rising
2023-05-02,Nickel,Construction,Telangana,South,2770.99,55.65,123.77,0.44,1223.15,0.0415,0,Low,Rising
2023-05-02,Platinum,Construction,Karnataka,South,5199.66,73.85,134.33,0.46,2408.15,0.0543,0,Low,Rising
2023-05-02,Copper,Jewelry,Chhattisgarh,Central,1077.88,78.47,106.37,0.5,535.4,0.0446,0,Low,Rising
2023-05-02,Platinum,Automobile,Mizoram,Northeast,5416.7,40.0,137.92,0.3,1604.67,0.0267,0,Low,Rising
2023-05-02,Nickel,Jewelry,Manipur,Northeast,2781.37,40.4,132.05,0.24,657.83,0.014,0,Low,Rising
2023-05-02,Platinum,Jewelry,Puducherry,South,5652.47,72.98,54.38,0.85,4804.6,0.0556,0,Medium,Rising
2023-05-02,Platinum,Jewelry,Puducherry,South,5590.66,125.1,136.35,0.85,4752.06,0.0433,0,Medium,Rising
2023-05-02,Gold,Energy,Karnataka,South,6193.18,35.38,66.04,0.37,2304.68,0.0049,0,Low,Rising
2023-05-02,Aluminum,Automobile,Sikkim,Northeast,235.61,128.17,106.95,0.7,164.93,0.0234,0,Medium,Rising
2023-05-02,Steel,Jewelry,Lakshadweep,South,118.67,34.63,88.89,0.28,33.45,0.0553,0,Low,Rising
2023-05-02,Platinum,Energy,Bihar,East,5110.27,50.23,127.4,0.28,1410.36,0.0128,0,Low,Rising
2023-05-02,Aluminum,Energy,Meghalaya,Northeast,244.99,35.69,64.14,0.49,118.94,0.068,0,Low,Rising
2023-05-02,Platinum,Energy,Haryana,North,5525.49,38.13,55.68,0.49,2707.71,0.0379,0,Low,Rising
2023-05-02,Gold,Construction,Ladakh,North,6048.54,55.0,144.99,0.38,2268.65,0.0215,0,Low,Rising
2023-05-02,Aluminum,Electronics,Ladakh,North,258.49,60.79,68.38,0.49,126.46,0.0555,0,Low,Rising
2023-05-02,Aluminum,Automobile,Maharashtra,West,229.6,93.02,96.87,0.7,160.72,0.038,0,Medium,Rising
2023-05-02,Aluminum,Electronics,Karnataka,South,211.28,21.39,137.72,0.24,50.44,0.0729,0,Low,Rising
2023-05-02,Aluminum,Automobile,Chandigarh,North,220.68,80.8,84.31,0.7,154.48,0.0168,0,Medium,Rising
2023-05-02,Platinum,Energy,West Bengal,East,5076.23,34.56,94.32,0.37,1891.29,0.0214,0,Low,Rising
2023-05-02,Silver,Construction,Odisha,East,87.32,59.24,102.28,0.43,37.44,0.0492,0,Low,Rising
2023-05-02,Steel,Jewelry,Kerala,South,122.03,31.83,113.92,0.47,57.22,0.0227,0,Low,Rising
2023-05-02,Aluminum,Electronics,Nagaland,Northeast,243.19,28.32,54.19,0.37,90.32,0.0594,0,Low,Rising
2023-05-02,Nickel,Energy,Delhi,North,2665.03,125.35,120.94,0.85,2265.28,0.0101,0,Medium,Rising
2023-05-02,Lithium,Automobile,Manipur,Northeast,6785.96,39.36,96.22,0.31,2128.5,0.0756,0,Low,Rising
2023-05-02,Steel,Electronics,Tamil Nadu,South,126.43,36.76,144.99,0.32,40.23,0.0199,0,Low,Rising
2023-05-02,Steel,Electronics,Odisha,East,122.49,62.36,97.42,0.38,46.5,0.0424,0,Low,Rising
2023-05-02,Aluminum,Automobile,Ladakh,North,241.11,104.91,52.14,0.7,168.78,0.0833,0,Medium,Rising
2023-05-02,Lithium,Energy,Nagaland,Northeast,6369.03,126.68,121.72,0.95,6050.58,0.0568,1,High,Rising
2023-05-02,Silver,Automobile,Meghalaya,Northeast,95.8,25.4,53.42,0.39,37.41,0.0135,0,Low,Rising
2023-05-02,Nickel,Jewelry,Andhra Pradesh,South,2662.47,53.26,102.53,0.48,1273.13,0.0287,0,Low,Rising
2023-05-02,Silver,Energy,Karnataka,South,99.5,67.97,132.92,0.49,48.29,0.0758,0,Low,Rising
2023-05-02,Platinum,Energy,Delhi,North,5318.3,35.68,62.59,0.37,1971.64,0.0129,0,Low,Rising
2023-05-02,Copper,Construction,Dadra and Nagar Haveli and Daman and Diu,West,1022.61,79.54,136.7,0.5,511.31,0.0508,0,Low,Rising
2023-05-02,Gold,Energy,Tripura,Northeast,6442.95,26.93,119.24,0.38,2477.52,0.0197,0,Low,Rising
2023-05-02,Aluminum,Automobile,Chandigarh,North,229.21,88.75,65.38,0.7,160.45,0.025,0,Medium,Rising
2023-05-02,Copper,Construction,Mizoram,Northeast,971.41,58.8,79.66,0.5,485.71,0.1599,0,Low,Rising
2023-05-02,Nickel,Energy,Haryana,North,2677.86,93.48,91.53,0.85,2276.18,0.0018,0,Medium,Rising
2023-05-02,Aluminum,Automobile,Maharashtra,West,219.15,122.94,145.42,0.7,153.4,0.0137,0,Medium,Rising
2023-05-02,Aluminum,Automobile,Madhya Pradesh,Central,220.03,59.14,141.55,0.7,154.02,0.0127,0,Medium,Rising
2023-05-02,Aluminum,Automobile,Arunachal Pradesh,Northeast,233.51,39.46,129.72,0.7,163.46,0.0134,0,Medium,Rising
2023-05-02,Gold,Construction,Delhi,North,6811.13,45.44,51.97,0.47,3214.64,0.128,0,Low,Rising
2023-05-02,Copper,Construction,Chandigarh,North,1003.67,99.6,120.87,0.5,501.84,0.0864,0,Low,Rising
2023-05-02,Steel,Construction,Manipur,Northeast,130.32,58.47,118.77,0.95,123.8,0.0337,1,High,Rising
2023-05-02,Nickel,Jewelry,Andaman and Nicobar Islands,South,2717.58,28.37,130.22,0.27,734.6,0.007,0,Low,Rising
2023-05-02,Gold,Automobile,Meghalaya,Northeast,6289.54,43.09,113.28,0.28,1731.57,0.0095,0,Low,Rising
2023-05-02,Nickel,Energy,Kerala,South,2510.02,110.19,117.47,0.85,2133.52,0.1274,0,Medium,Rising
2023-05-02,Nickel,Jewelry,Ladakh,North,2668.44,42.33,102.91,0.35,930.54,0.0079,0,Low,Rising
2023-05-02,Lithium,Jewelry,Assam,Northeast,7066.82,19.86,72.22,0.25,1775.8,0.0015,0,Low,Rising
2023-05-03,Silver,Automobile,Chandigarh,North,93.92,54.46,120.54,0.5,46.66,0.0026,0,Low,Rising
2023-05-03,Platinum,Construction,Meghalaya,Northeast,5680.67,67.49,66.51,0.37,2104.7,0.0382,0,Low,Rising
2023-05-03,Gold,Jewelry,Puducherry,South,6401.23,57.76,65.55,0.98,6273.2,0.0374,1,High,Rising
2023-05-03,Copper,Electronics,Dadra and Nagar Haveli and Daman and Diu,West,1045.47,166.94,133.15,0.9,940.92,0.0205,1,High,Rising
2023-05-03,Platinum,Jewelry,Meghalaya,Northeast,5521.49,151.38,53.47,0.85,4693.27,0.0003,0,Medium,Rising
2023-05-03,Lithium,Electronics,Jharkhand,East,6067.01,74.73,99.34,0.39,2349.6,0.0124,0,Low,Rising
2023-05-03,Nickel,Construction,Punjab,North,2658.96,32.94,103.41,0.21,546.61,0.0117,0,Low,Rising
2023-05-03,Copper,Construction,Haryana,North,1082.39,59.87,92.9,0.5,541.19,0.0121,0,Low,Rising
2023-05-03,Gold,Construction,Uttarakhand,North,6114.33,21.73,76.81,0.3,1839.06,0.0067,0,Low,Rising
2023-05-03,Platinum,Jewelry,Andhra Pradesh,South,5610.17,110.16,65.72,0.85,4768.64,0.0473,0,Medium,Rising
2023-05-03,Nickel,Electronics,Andhra Pradesh,South,2811.37,39.61,98.61,0.43,1197.89,0.0701,0,Low,Rising
2023-05-03,Steel,Electronics,Tamil Nadu,South,123.29,52.58,103.25,0.42,51.85,0.0086,0,Low,Rising
2023-05-03,Aluminum,Jewelry,Odisha,East,205.2,25.0,100.91,0.47,96.4,0.0498,0,Low,Rising
2023-05-03,Aluminum,Automobile,Punjab,North,233.84,63.55,62.57,0.7,163.69,0.0495,0,Medium,Rising
2023-05-03,Aluminum,Jewelry,Tamil Nadu,South,206.42,40.28,87.91,0.25,50.71,0.0948,0,Low,Rising
2023-05-03,Gold,Jewelry,Goa,West,6342.25,138.79,77.57,0.98,6215.41,0.0503,1,High,Rising
2023-05-03,Silver,Construction,Goa,West,92.83,62.95,116.51,0.33,30.23,0.0002,0,Low,Rising
2023-05-03,Copper,Energy,Himachal Pradesh,North,1077.57,113.81,132.54,0.6,646.54,0.0062,0,Low,Rising
2023-05-03,Platinum,Automobile,Jharkhand,East,5007.89,37.79,148.99,0.41,2043.02,0.0369,0,Low,Rising
2023-05-03,Silver,Electronics,Dadra and Nagar Haveli and Daman and Diu,West,90.3,103.96,54.68,0.75,67.72,0.0419,0,Medium,Rising
2023-05-03,Steel,Energy,Andhra Pradesh,South,131.54,21.05,143.85,0.39,50.81,0.0715,0,Low,Rising
2023-05-03,Gold,Energy,Lakshadweep,South,5897.25,41.42,77.77,0.35,2036.91,0.0605,0,Low,Rising
2023-05-03,Aluminum,Automobile,Bihar,East,207.69,60.53,102.2,0.7,145.38,0.0371,0,Medium,Rising
2023-05-03,Lithium,Energy,Jammu and Kashmir,North,6290.61,89.04,133.02,0.95,5976.08,0.0202,1,High,Rising
2023-05-03,Silver,Energy,Andhra Pradesh,South,94.0,21.94,134.8,0.34,31.56,0.011,0,Low,Rising
2023-05-03,Silver,Automobile,Jammu and Kashmir,North,93.4,11.72,141.3,0.23,21.21,0.0059,0,Low,Rising
2023-05-03,Steel,Construction,Maharashtra,West,122.33,165.54,118.66,0.95,116.21,0.0056,1,High,Rising
2023-05-03,Platinum,Construction,Arunachal Pradesh,Northeast,5709.97,54.61,54.93,0.43,2469.64,0.0451,0,Low,Rising
2023-05-03,Copper,Energy,Rajasthan,North,1096.27,52.32,139.17,0.6,657.76,0.0291,0,Low,Rising
2023-05-03,Lithium,Construction,Kerala,South,5996.9,47.86,120.71,0.25,1505.05,0.1352,0,Low,Rising
2023-05-03,Lithium,Automobile,Tamil Nadu,South,6402.04,11.44,54.69,0.22,1428.67,0.0041,0,Low,Rising
2023-05-03,Gold,Construction,Gujarat,West,5357.9,73.4,110.51,0.44,2368.19,0.0365,0,Low,Rising
2023-05-03,Lithium,Jewelry,Gujarat,West,6210.82,18.52,78.45,0.28,1767.68,0.0262,0,Low,Rising
2023-05-03,Copper,Energy,Goa,West,1065.0,114.25,101.54,0.6,639.0,0.0037,0,Low,Rising
2023-05-03,Gold,Electronics,Ladakh,North,5817.25,92.86,75.97,0.85,4944.67,0.0649,0,Medium,Rising
2023-05-03,Gold,Automobile,Punjab,North,6147.57,54.95,87.93,0.48,2927.16,0.0002,0,Low,Rising
2023-05-03,Platinum,Electronics,Meghalaya,Northeast,5822.35,71.25,63.03,0.41,2416.02,0.0719,0,Low,Rising
2023-05-03,Platinum,Energy,Chandigarh,North,5616.66,62.97,98.55,0.48,2721.43,0.0623,0,Low,Rising
2023-05-03,Lithium,Construction,Delhi,North,6505.84,30.93,105.66,0.47,3028.58,0.0501,0,Low,Rising
2023-05-03,Gold,Automobile,Haryana,North,6746.95,24.18,87.02,0.33,2204.28,0.1174,0,Low,Rising
2023-05-03,Lithium,Energy,Andaman and Nicobar Islands,South,6498.14,169.32,51.63,0.95,6173.23,0.027,1,High,Rising
2023-05-03,Lithium,Construction,West Bengal,East,6069.02,54.34,59.56,0.5,3011.67,0.0117,0,Low,Rising
2023-05-03,Copper,Jewelry,Telangana,South,1149.83,27.11,133.83,0.28,321.3,0.081,0,Low,Rising
2023-05-03,Lithium,Electronics,Uttarakhand,North,6261.85,16.96,147.12,0.22,1353.58,0.0296,0,Low,Rising
2023-05-03,Gold,Jewelry,Dadra and Nagar Haveli and Daman and Diu,West,6372.94,138.58,129.24,0.98,6245.48,0.0564,1,High,Rising
2023-05-03,Copper,Automobile,Arunachal Pradesh,Northeast,1064.37,108.13,105.6,0.6,638.62,0.0473,0,Low,Rising
2023-05-03,Silver,Automobile,Odisha,East,84.95,43.01,72.98,0.27,23.29,0.0872,0,Low,Rising
2023-05-03,Silver,Automobile,Manipur,Northeast,92.3,19.31,64.96,0.23,21.52,0.0669,0,Low,Rising
2023-05-03,Platinum,Construction,Andaman and Nicobar Islands,South,5257.91,63.9,145.49,0.44,2337.96,0.0382,0,Low,Rising
2023-05-03,Platinum,Energy,Punjab,North,5509.75,17.58,134.1,0.34,1891.2,0.036,0,Low,Rising
2023-05-03,Lithium,Automobile,Mizoram,Northeast,6363.36,32.55,69.33,0.3,1916.55,0.0559,0,Low,Rising
2023-05-04,Steel,Construction,Chhattisgarh,Central,112.27,85.14,138.95,0.95,106.65,0.0697,1,High,Rising
2023-05-04,Lithium,Jewelry,Assam,Northeast,6736.97,44.22,129.46,0.4,2663.89,0.0654,0,Low,Rising
2023-05-04,Platinum,Automobile,Meghalaya,Northeast,5553.79,42.99,65.66,0.39,2168.79,0.01,0,Low,Rising
2023-05-04,Silver,Jewelry,Telangana,South,95.33,114.43,132.89,0.9,85.8,0.0128,1,High,Rising
2023-05-04,Copper,Jewelry,Uttar Pradesh,North,1055.51,45.57,125.91,0.27,284.43,0.0189,0,Low,Rising
2023-05-04,Lithium,Electronics,Nagaland,Northeast,6643.48,42.62,115.28,0.48,3211.27,0.0358,0,Low,Rising
2023-05-04,Steel,Energy,Mizoram,Northeast,132.61,21.12,61.76,0.37,49.02,0.0592,0,Low,Rising
2023-05-04,Platinum,Construction,Chhattisgarh,Central,5269.69,37.88,126.77,0.49,2566.44,0.0184,0,Low,Rising
2023-05-04,Lithium,Automobile,Manipur,Northeast,6664.02,41.29,60.79,0.28,1866.59,0.0423,0,Low,Rising
2023-05-04,Steel,Energy,Arunachal Pradesh,Northeast,122.02,71.23,51.02,0.37,44.89,0.0416,0,Low,Rising
2023-05-04,Platinum,Energy,Gujarat,West,5574.74,32.59,115.87,0.4,2230.56,0.0675,0,Low,Rising
2023-05-04,Silver,Electronics,Goa,West,92.09,120.6,106.49,0.75,69.07,0.0101,0,Medium,Rising
2023-05-04,Lithium,Electronics,Himachal Pradesh,North,6352.74,47.84,73.7,0.41,2601.99,0.0028,0,Low,Rising
2023-05-04,Lithium,Energy,Meghalaya,Northeast,6480.14,52.15,99.96,0.95,6156.13,0.0161,1,High,Rising
2023-05-04,Silver,Automobile,Maharashtra,West,90.71,67.73,84.96,0.43,39.33,0.033,0,Low,Rising
2023-05-04,Platinum,Energy,Tripura,Northeast,5803.61,40.34,66.88,0.44,2557.78,0.0694,0,Low,Rising
2023-05-04,Copper,Energy,Andhra Pradesh,South,1103.96,107.35,52.69,0.6,662.38,0.0274,0,Low,Rising
2023-05-04,Steel,Automobile,Goa,West,110.48,49.02,137.52,0.8,88.38,0.1098,0,Medium,Rising
2023-05-04,Lithium,Energy,Uttar Pradesh,North,6446.93,170.5,60.65,0.95,6124.58,0.0336,1,High,Rising
2023-05-04,Steel,Jewelry,Andaman and Nicobar Islands,South,129.27,46.84,146.91,0.4,52.11,0.0514,0,Low,Rising
2023-05-04,Copper,Jewelry,Tamil Nadu,South,1077.36,80.42,95.0,0.41,443.34,0.0049,0,Low,Rising
2023-05-04,Gold,Energy,Lakshadweep,South,6205.15,66.02,104.47,0.44,2712.24,0.0012,0,Low,Rising
2023-05-04,Platinum,Energy,Sikkim,Northeast,5611.22,64.99,143.38,0.45,2530.15,0.0236,0,Low,Rising
2023-05-04,Lithium,Jewelry,Uttarakhand,North,6212.52,27.32,96.49,0.28,1712.09,0.043,0,Low,Rising
2023-05-04,Aluminum,Jewelry,Goa,West,226.33,61.71,148.93,0.36,81.89,0.0255,0,Low,Rising
2023-05-04,Gold,Jewelry,Madhya Pradesh,Central,5752.6,85.05,123.03,0.98,5637.55,0.0415,1,High,Rising
2023-05-04,Gold,Automobile,Delhi,North,6286.19,37.52,90.2,0.37,2338.2,0.0289,0,Low,Rising
2023-05-04,Nickel,Energy,Tamil Nadu,South,2755.76,133.89,138.04,0.85,2342.4,0.0365,0,Medium,Rising
2023-05-04,Nickel,Electronics,Gujarat,West,2639.76,93.94,86.91,0.48,1271.76,0.0048,0,Low,Rising
